,level_0,index,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,study_id,session_id,response,question_order,prompt,task,subj_id,plan,batch_idx,goal_type,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version,rating
2092,2324,2326,160,24,"""",7803.299999952316,survey-likert,25,404357,0.0-2.0-0.22,615b3f5142c645cc9a610389,615eba6a7206985d27058d2c,61660994b97ace158ee87ad9,615b3f5142c645cc9a610389,615eba6a7206985d27058d2c,61660994b97ace158ee87ad9,"{""humanness"":0}",[0],"Create a safe landing for a falling skydiver, without using a net, drones, a safety flag, or a parachute.",rate_humanness,gpt-3,I would try to get a big inflatable mattress and place it in a field.,23,constrained_many,2021-10-12 22:18:04,173.88.149.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
2096,2328,2330,160,24,"""",12388.700000047684,survey-likert,29,448708,0.0-2.0-0.26,615b3f5142c645cc9a610389,615eba6a7206985d27058d2c,61660994b97ace158ee87ad9,615b3f5142c645cc9a610389,615eba6a7206985d27058d2c,61660994b97ace158ee87ad9,"{""humanness"":0}",[0],"Keep a baby platupyus entertained, without using a ball, an aquarium, plastic fish, or a clown.",rate_humanness,gpt-3,"I would have a small pool of water, a small pool of sand, and a small pool of mud. I would have a small pool of water with a small pool of sand with a small pool of mud. I would have a small pool of water with a small pool of sand with a small pool of mud. I would have a small pool of water with a small pool of sand with a small pool of mud.",23,constrained_many,2021-10-12 22:18:04,173.88.149.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
2098,2330,2332,160,24,"""",8342.199999809265,survey-likert,31,465912,0.0-2.0-0.28,615b3f5142c645cc9a610389,615eba6a7206985d27058d2c,61660994b97ace158ee87ad9,615b3f5142c645cc9a610389,615eba6a7206985d27058d2c,61660994b97ace158ee87ad9,"{""humanness"":0}",[0],"Build a bookshelf, without using wood, planks, nails, gum, or books.",rate_humanness,gpt-3,I would use a piece of plastic as the base of the bookshelf. Then I would use a piece of wood as the shelves.,23,constrained_many,2021-10-12 22:18:04,173.88.149.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
2099,2331,2333,160,24,"""",6031.599999904633,survey-likert,32,471947,0.0-2.0-0.29,615b3f5142c645cc9a610389,615eba6a7206985d27058d2c,61660994b97ace158ee87ad9,615b3f5142c645cc9a610389,615eba6a7206985d27058d2c,61660994b97ace158ee87ad9,"{""humanness"":0}",[0],"Put out a fire that started near the wires from your TV, without using a fire extinguisher, water, or a phone.",rate_humanness,gpt-3,I would find a fire extinguisher that is made for electrical fires.,23,constrained_many,2021-10-12 22:18:04,173.88.149.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
2101,2333,2335,160,24,"""",17492.299999952316,survey-likert,34,497596,0.0-2.0-0.31,615b3f5142c645cc9a610389,615eba6a7206985d27058d2c,61660994b97ace158ee87ad9,615b3f5142c645cc9a610389,615eba6a7206985d27058d2c,61660994b97ace158ee87ad9,"{""humanness"":0}",[0],"Make a fort underwater, without using an oxygen tank, masks, swimming goggles, concrete, a miliary ship, a crane, a marine biologist, or a building engineer.",rate_humanness,gpt-3,I would build it out of wood and make sure it was stable. I would make sure it was stable by tying it to the bottom of the ocean floor with rope and cement.,23,constrained_many,2021-10-12 22:18:04,173.88.149.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
2102,2334,2336,160,24,"""",10814.299999952316,survey-likert,35,508415,0.0-2.0-0.32,615b3f5142c645cc9a610389,615eba6a7206985d27058d2c,61660994b97ace158ee87ad9,615b3f5142c645cc9a610389,615eba6a7206985d27058d2c,61660994b97ace158ee87ad9,"{""humanness"":0}",[0],"Bake a cake, without using an oven, a bowl, butter, sugar, flour, a spatula, a pan, sprinkles, candles, icing, cake mix, a bowl, measuring cups, a spoon, a scale, baking paper, or a recipe.",rate_humanness,gpt-3,"I would get a bunch of flour and a bunch of sugar, and mix it together. Then I would make a small pile of the mixture and put it in the microwave for a few minutes. Then I would get a small glass bowl and put the mixture in it. Then I would put a stick in it and light it on fire.",23,constrained_many,2021-10-12 22:18:04,173.88.149.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
2105,2337,2339,160,24,"""",6501,survey-likert,38,531939,0.0-2.0-0.35,615b3f5142c645cc9a610389,615eba6a7206985d27058d2c,61660994b97ace158ee87ad9,615b3f5142c645cc9a610389,615eba6a7206985d27058d2c,61660994b97ace158ee87ad9,"{""humanness"":0}",[0],"Put out a fire that started near the wires from your TV, without using a fire extinguisher, water, or a phone.",rate_humanness,gpt-3,I would try to put the fire out by blowing it out with my mouth.,23,constrained_many,2021-10-12 22:18:04,173.88.149.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
2110,2342,2344,160,24,"""",4874.5,survey-likert,43,574140,0.0-2.0-0.40,615b3f5142c645cc9a610389,615eba6a7206985d27058d2c,61660994b97ace158ee87ad9,615b3f5142c645cc9a610389,615eba6a7206985d27058d2c,61660994b97ace158ee87ad9,"{""humanness"":0}",[0],"Take your dog for a walk, without using a leash, a collar, plastic bags, water, socks, shoes, or athleisure.",rate_humanness,gpt-3,I would use a leash made out of a rope. I would use a collar made out of a rope. I would use a plastic bag made out of a rope. I would use socks made out of a rope. I would use shoes made out of a rope.,23,constrained_many,2021-10-12 22:18:04,173.88.149.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",WebKit,Chrome,94.0.4606.71,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
2146,2382,2384,161,32,"""",14943,survey-likert,34,696164,0.0-2.0-0.31,60fc1ba36d79ab9ba08311f2,615eba6a7206985d27058d2c,616609b19725fb19680912b2,60fc1ba36d79ab9ba08311f2,615eba6a7206985d27058d2c,616609b19725fb19680912b2,"{""humanness"":0}",[0],"Escape from inside a locked custodial closet, without using a phone, a key, a sharp object, a screwdriver, a mop handle, scrap wood, or a note.",rate_humanness,gpt-3,"I would unscrew the hinges of the door, and then unscrew the hinges of the door frame, and then I would unscrew the hinges of the door frame on the other side, and then I would unscrew the hinges of the door frame on the other side. I would then take the door frame off the hinges, and then I would take the door frame off the hinges, and then I would take the door frame off the hinges. I would then take the door frame off the hinges, and then I would take the door frame off the hinges, and then I would take the door frame off the hinges.",31,constrained_many,2021-10-12 22:18:35,184.56.134.38,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",Macintosh,Safari,15.0,OS X,10_15_7,73c52a900c5758503c09bfb5160dbd95,0
2148,2384,2386,161,32,"""",21211.000000000116,survey-likert,36,727480,0.0-2.0-0.33,60fc1ba36d79ab9ba08311f2,615eba6a7206985d27058d2c,616609b19725fb19680912b2,60fc1ba36d79ab9ba08311f2,615eba6a7206985d27058d2c,616609b19725fb19680912b2,"{""humanness"":0}",[0],"Build a bookshelf, without using wood, planks, nails, gum, or books.",rate_humanness,gpt-3,I would go to a local lumber yard and ask for a box of their cheapest lumber. I would then take the lumber and throw it into a river. I would then go to a local bookstore and ask for a box of books. I would then take the books and throw them into a river. I would then go to a local gum factory and ask for a box of gum. I would then take the gum and throw it into a river. I would then go to a local lumber yard and ask for a box of their cheapest lumber. I would then take the lumber and throw it into a river. I would then go to a local bookstore and ask for a box of books. I would then take the books and throw them into a river. I would then go to a local gum factory and ask for a box of gum. I would then take the gum and throw it into a river. I would then go to a local lumber yard and ask for a box of their cheapest lumber. I would then take the lumber and throw it into a river. I would then go to a local bookstore and ask for a box of books. I would then take the books and throw them into a river. I would then go to a local gum factory and ask for a box of gum. I would then take the gum and throw it into a river. I would then go to a local lumber yard and ask for a box of their cheapest lumber.,31,constrained_many,2021-10-12 22:18:35,184.56.134.38,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",Macintosh,Safari,15.0,OS X,10_15_7,73c52a900c5758503c09bfb5160dbd95,0
2152,2388,2390,161,32,"""",17093,survey-likert,40,806637,0.0-2.0-0.37,60fc1ba36d79ab9ba08311f2,615eba6a7206985d27058d2c,616609b19725fb19680912b2,60fc1ba36d79ab9ba08311f2,615eba6a7206985d27058d2c,616609b19725fb19680912b2,"{""humanness"":0}",[0],"Fix a flat tire, without using a spare tire, a car mechanic, a tow truck, a car jack, vulcanizing tools, or a pressure gauge.",rate_humanness,gpt-3,"I would find a large rock and wedge it under the axle to lift the car up. Then I would take the tire off and try to set it on the ground. I would then look for a large enough rock to place under the tire. I would then take the tire and put it on the ground, and then put the flat tire on the car. Then I would take the large rock and put it under the axle to lift the car up, and then take the flat tire off the car and put it back on the ground.",31,constrained_many,2021-10-12 22:18:35,184.56.134.38,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",Macintosh,Safari,15.0,OS X,10_15_7,73c52a900c5758503c09bfb5160dbd95,0
2162,2404,2406,162,50,"""",7421.699999928474,survey-likert,7,354312,0.0-2.0-0.2,61078c64f2d4381094311d0e,615eba6a7206985d27058d2c,616609d03616c84a44f9f28d,61078c64f2d4381094311d0e,615eba6a7206985d27058d2c,616609d03616c84a44f9f28d,"{""humanness"":0}",[0],"Make a fort underwater, without using an oxygen tank.",rate_humanness,gpt-3,I would make a plastic bag into a bubble.,49,constrained_single,2021-10-12 22:19:03,97.101.7.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",WebKit,Edge,94.0.992.38,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
2167,2409,2411,162,50,"""",13095.099999904633,survey-likert,12,412459,0.0-2.0-0.7,61078c64f2d4381094311d0e,615eba6a7206985d27058d2c,616609d03616c84a44f9f28d,61078c64f2d4381094311d0e,615eba6a7206985d27058d2c,616609d03616c84a44f9f28d,"{""humanness"":0}",[0],"Play baseball with your friends, without using a bat.",rate_humanness,gpt-3,I would use a spoon or a broomstick to hit a ball. You could also use a ball that is hollow and use a pump to inflate it.,49,constrained_single,2021-10-12 22:19:03,97.101.7.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",WebKit,Edge,94.0.992.38,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
2172,2414,2416,162,50,"""",79200.20000004768,survey-likert,17,534255,0.0-2.0-0.12,61078c64f2d4381094311d0e,615eba6a7206985d27058d2c,616609d03616c84a44f9f28d,61078c64f2d4381094311d0e,615eba6a7206985d27058d2c,616609d03616c84a44f9f28d,"{""humanness"":0}",[0],"Paint a fence, without using a paint brush.",rate_humanness,gpt-3,I would use a roller and a brush. I would use a paint sprayer. I would use a roller and a paint brush. I would use a paint sprayer. I would use a paint brush. I would use a paint sprayer.,49,constrained_single,2021-10-12 22:19:03,97.101.7.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",WebKit,Edge,94.0.992.38,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
2177,2419,2421,162,50,"""",17782,survey-likert,22,584452,0.0-2.0-0.17,61078c64f2d4381094311d0e,615eba6a7206985d27058d2c,616609d03616c84a44f9f28d,61078c64f2d4381094311d0e,615eba6a7206985d27058d2c,616609d03616c84a44f9f28d,"{""humanness"":0}",[0],"Put out a fire that started near the wires from your TV, without using a fire extinguisher.",rate_humanness,gpt-3,I would try to unplug the TV and move it away from the fire.,49,constrained_single,2021-10-12 22:19:03,97.101.7.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",WebKit,Edge,94.0.992.38,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
2187,2429,2431,162,50,"""",7569.399999976158,survey-likert,32,724256,0.0-2.0-0.27,61078c64f2d4381094311d0e,615eba6a7206985d27058d2c,616609d03616c84a44f9f28d,61078c64f2d4381094311d0e,615eba6a7206985d27058d2c,616609d03616c84a44f9f28d,"{""humanness"":0}",[0],"Fix a flat tire, without using a spare tire.",rate_humanness,gpt-3,I would use a spare tire from another car. This would be my most important plan.,49,constrained_single,2021-10-12 22:19:03,97.101.7.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",WebKit,Edge,94.0.992.38,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
2192,2434,2436,162,50,"""",8278.600000023842,survey-likert,37,762048,0.0-2.0-0.32,61078c64f2d4381094311d0e,615eba6a7206985d27058d2c,616609d03616c84a44f9f28d,61078c64f2d4381094311d0e,615eba6a7206985d27058d2c,616609d03616c84a44f9f28d,"{""humanness"":0}",[0],"Keep the plants in your garden alive, without using water.",rate_humanness,gpt-3,I would use a watering can to water the plants.,49,constrained_single,2021-10-12 22:19:03,97.101.7.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",WebKit,Edge,94.0.992.38,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
2194,2436,2438,162,50,"""",9607.5,survey-likert,39,780980,0.0-2.0-0.34,61078c64f2d4381094311d0e,615eba6a7206985d27058d2c,616609d03616c84a44f9f28d,61078c64f2d4381094311d0e,615eba6a7206985d27058d2c,616609d03616c84a44f9f28d,"{""humanness"":0}",[0],"Build a float to dazzle the crowd at the Macy's Day Parade, without using a trailer.",rate_humanness,gpt-3,"I would have to build the float on the ground, then disassemble it, then put it into a truck that I would rent. Then I would have to put it together again on the float, and then I would have to disassemble it again and take it apart and put it in the truck. Then I would have to put it together again, and then I would have to disassemble it again and take it apart and put it in the truck. Then I would have to put it together again, and then I would have to disassemble it again and take it apart and put it in the truck. Then I would have to put it together again, and then I would have to disassemble it again and take it apart and put it in the truck. Then I would have to put it together again, and then I would have to disassemble it again and take it apart and put it in the truck. Then I would have to put it together again, and then I would have to disassemble it again and take it apart and put it in the truck. Then I would have to put it together again, and then I would have to disassemble it again and take it apart and put it in the truck. Then I would have to put it together again, and then I would have to disassemble it again and take it apart and put it in the truck.",49,constrained_single,2021-10-12 22:19:03,97.101.7.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",WebKit,Edge,94.0.992.38,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
2195,2437,2439,162,50,"""",6495.399999976158,survey-likert,40,787478,0.0-2.0-0.35,61078c64f2d4381094311d0e,615eba6a7206985d27058d2c,616609d03616c84a44f9f28d,61078c64f2d4381094311d0e,615eba6a7206985d27058d2c,616609d03616c84a44f9f28d,"{""humanness"":0}",[0],"Keep the plants in your garden alive, without using water.",rate_humanness,gpt-3,I would use a water bottle to spray water on the plants.,49,constrained_single,2021-10-12 22:19:03,97.101.7.30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36 Edg/94.0.992.38",WebKit,Edge,94.0.992.38,Windows,10.0,73c52a900c5758503c09bfb5160dbd95,0
