,index,run_id,condition,view_history,rt,trial_type,trial_index,time_elapsed,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,session_id,response,question_order,prompt,task,subj_id,plan,batch_idx,goal_type
901,901,121,31,"""",29504.5,survey-likert,42,1256216,19,615eba6a7206985d27058d2c,6165fecd5cba4a2b98ee91b9,5e6bdd2a3ea572199bb7f6b6,6165fecd5cba4a2b98ee91b9,"{""humanness"":5}",[0],"Protect the deer in your nearby woods during hunting season, without using signs, deer corn, deer calls, salt lick bricks, a disguise, park rangers, or animal control.",rate_humanness,gpt-3,I would spray paint the deer with a bright color to make them stand out and then tie a neon rope around their neck and lead them through the woods.,30,constrained_many
902,902,121,31,"""",6891.899999999441,survey-likert,43,1263112,19,615eba6a7206985d27058d2c,6165fecd5cba4a2b98ee91b9,5e6bdd2a3ea572199bb7f6b6,6165fecd5cba4a2b98ee91b9,"{""humanness"":6}",[0],"Remove plaque from the teeth of a lion, without using a tranquilizer, meat, a sleeping drug, or animal specialists.",rate_humanness,gpt-3,I would use a toothbrush and toothpaste to remove plaque from the lion's teeth.,30,constrained_many
903,903,121,31,"""",17960.799999999814,survey-likert,44,1281074,19,615eba6a7206985d27058d2c,6165fecd5cba4a2b98ee91b9,5e6bdd2a3ea572199bb7f6b6,6165fecd5cba4a2b98ee91b9,"{""humanness"":6}",[0],"Help your local town mayor win re-election, without using billboards, sporting events, fundraisers, a local chamber of commerce, small businesses, social media, a website, signs, rallies, flyers, or phones.",rate_humanness,gpt-3,I would go door to door and meet as many people as I could. I would ask them why they like the mayor and why they don't like the mayor. I would ask them what they would like to see changed and what they like about the current mayor.,30,constrained_many
904,904,121,31,"""",15166,survey-likert,45,1296244,19,615eba6a7206985d27058d2c,6165fecd5cba4a2b98ee91b9,5e6bdd2a3ea572199bb7f6b6,6165fecd5cba4a2b98ee91b9,"{""humanness"":0}",[0],"Steal the championship trophy from behind your school's award case, without using a hammer, a sledgehammer, a mask, spray foam, a backpack, a large bag, or another person.",rate_humanness,gpt-3,I would use a small tool to chip away at the trophy case. I would then take the trophy and place it in a bag. I would then use spray foam to seal the bag shut.,30,constrained_many
905,905,121,31,"""",17583.400000000373,survey-likert,46,1313829,19,615eba6a7206985d27058d2c,6165fecd5cba4a2b98ee91b9,5e6bdd2a3ea572199bb7f6b6,6165fecd5cba4a2b98ee91b9,"{""humanness"":6}",[0],"Jump over a six foot tall man, without using a trampoline or a deep hole.",rate_humanness,gpt-3,"I would find a 6 foot tall man and have him lay on the ground with his legs spread out. I would jump over him by running towards him, jumping in the air, and using my legs to wrap around his legs, then I would pull myself up and over him.",30,constrained_many
906,906,121,31,"""",19190,survey-likert,47,1333023,19,615eba6a7206985d27058d2c,6165fecd5cba4a2b98ee91b9,5e6bdd2a3ea572199bb7f6b6,6165fecd5cba4a2b98ee91b9,"{""humanness"":1}",[0],"Jump over a six foot tall man, without using a trampoline or a deep hole.",rate_humanness,gpt-3,I would need to find a way to get the man to stand up on his tippy toes.,30,constrained_many
907,907,121,31,"""",131679.90000000037,survey-text,48,1464853,19,615eba6a7206985d27058d2c,6165fecd5cba4a2b98ee91b9,5e6bdd2a3ea572199bb7f6b6,6165fecd5cba4a2b98ee91b9,"{""Q0"":""Yes"",""Q1"":""5"",""Q2"":""No"",""Q3"":""I don't think I actually saw 45 scenarios.  Went very fast. ""}","""","""","""","""","""","""",""""
908,908,124,7,"[{""page_index"":0,""viewing_time"":53645},{""page_index"":1,""viewing_time"":71409},{""page_index"":2,""viewing_time"":12080},{""page_index"":3,""viewing_time"":65299},{""page_index"":4,""viewing_time"":40850},{""page_index"":5,""viewing_time"":80469},{""page_index"":6,""viewing_time"":10520},{""page_index"":7,""viewing_time"":9269}]",343542,instructions,0,343566,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"""","""","""","""","""","""","""",""""
909,909,124,7,"""",33490,survey-multi-choice,1,377067,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""Q0"":""The plausibility that humans generated language."",""Q1"":""By selecting an option from a multiple choice scale.""}","[0,1]","""","""","""","""","""",""""
910,910,124,7,"[{""page_index"":0,""viewing_time"":3846}]",3847,instructions,2,380914,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"""","""","""","""","""","""","""",""""
911,911,124,7,"""",32723,survey-likert,3,413646,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":5}",[0],Bake a cake.,rate_humanness,gpt-3,I would first go to the store and buy all of the ingredients. I would then read the recipe and follow the instructions. I would also need to make sure that I have the right tools to do so. I would also need to make sure that the oven is working properly and is not broken.,6,unconstrained
912,912,124,7,"""",24986,survey-likert,4,438635,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":1}",[0],Cool down in a record-breaking heat wave.,rate_humanness,gpt-3,"I would try to stay in the shade. I would put on sunscreen, wear a hat, and drink lots of water.",6,unconstrained
913,913,124,7,"""",22348,survey-likert,5,460986,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":6}",[0],Steal the championship trophy from behind your school's award case.,rate_humanness,gpt-3,I would need to find out where the trophy is kept. Then I would need to find a way to get into the trophy case. Then I would steal the trophy.,6,unconstrained
914,914,124,7,"""",49782,survey-likert,6,510771,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":6}",[0],Steal the championship trophy from behind your school's award case.,rate_humanness,gpt-3,I would first want to know where the trophy is.  Then I would want to know if the trophy is guarded.  Then I would want to know how heavy the trophy is.  Then I would want to know how many people are guarding the trophy.  Then I would want to know if there is a camera.  Then I would want to know how long it would take to get to the trophy.  Then I would want to know if they have a scheduled time to check the trophy.  Then I would want to know if they have a scheduled time to check the trophy.  Then I would want to know how to get the trophy out.  Then I would want to know if they have a scheduled time to check the trophy.  Then I would want to know how to get the trophy out.  Then I would want to know how to get the trophy out.,6,unconstrained
915,915,124,7,"""",21375,survey-likert,7,532152,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":5}",[0],Bake a cake.,rate_humanness,gpt-3,"I would first gather all the ingredients needed. I would then preheat the oven to 350 degrees. Next, I would grease a baking pan and set it aside. I would mix the flour, sugar, and baking powder in a bowl. Then I would mix the oil, milk, and vanilla in a separate bowl. I would then combine the two bowls together and mix until I had a smooth batter. I would then pour the batter into the baking pan and set it in the oven. I would check on it periodically as it bakes. Once it's done, I would let it cool and then frost it.",6,unconstrained
916,916,124,7,"""",14241,survey-likert,8,546394,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":0}",[0],Make a fort underwater.,rate_humanness,gpt-3,I would need to buy some material to make a underwater fort.,6,unconstrained
917,917,124,7,"""",14775,survey-likert,9,561174,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":4}",[0],Stop your canoe from falling down the waterfall.,rate_humanness,gpt-3,I would try to paddle back up the waterfall.,6,unconstrained
918,918,124,7,"""",15688,survey-likert,10,576865,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":2}",[0],Keep a baby platupyus entertained.,rate_humanness,gpt-3,I would think of something to do with the platupyus.,6,unconstrained
919,919,124,7,"""",36868,survey-likert,11,613737,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":5}",[0],Build a bookshelf.,rate_humanness,gpt-3,I would build a bookshelf out of 2x4s. I would start by measuring the wall. Then I would cut the 2x4s to the appropriate length. I would then screw the 2x4s to the wall. I would then put the shelves on the 2x4s. I would make sure the bookshelf was level.,6,unconstrained
920,920,124,7,"""",15367,survey-likert,12,629106,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":3}",[0],Keep a baby platupyus entertained.,rate_humanness,gpt-3,I would first look up how to keep a platupus entertained.,6,unconstrained
921,921,124,7,"""",9555,survey-likert,13,638667,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":1}",[0],Cut down a tree.,rate_humanness,gpt-3,I would go to a tree farm and purchase a tree.,6,unconstrained
922,922,124,7,"""",19734,survey-likert,14,658403,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":6}",[0],Decorate the world's largest Christmas tree.,rate_humanness,gpt-3,"I would first ask for volunteers. Then, I would need to figure out how to transport the tree. I would then begin decorating the tree with the volunteers. We would need to have the tree standing upright, so we would need to put supports around it. We would need to have a source of water to keep the tree moist. We would need to have a source of electricity to power the lights.",6,unconstrained
923,923,124,7,"""",42493,survey-likert,15,700901,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":4}",[0],Create a safe landing for a falling skydiver.,rate_humanness,gpt-3,I would go to the nearest airport and ask if they can call the skydiver and ask them to land in an open field.,6,unconstrained
924,924,124,7,"""",64650,survey-likert,16,765553,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":5}",[0],Keep the plants in your garden alive.,rate_humanness,gpt-3,I would make sure that I had enough water for the plants. I would make sure that I had enough sunlight for the plants.,6,unconstrained
925,925,124,7,"""",4154,survey-likert,17,769712,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":4}",[0],Escape quicksand.,rate_humanness,gpt-3,I would try to move my arms and legs to get out of the quicksand. I would also try to get out by using my hands to push up on the bottom.,6,unconstrained
926,926,124,7,"""",3778,survey-likert,18,773493,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":3}",[0],Build a bookshelf.,rate_humanness,gpt-3,I would use a tape measure to measure the length and width of the bookshelf. I would also measure the space where I would like to put the bookshelf. I would purchase the necessary wood for the bookshelf.,6,unconstrained
927,927,124,7,"""",4519,survey-likert,19,778012,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":6}",[0],Create a safe landing for a falling skydiver.,rate_humanness,gpt-3,I would first find out what the skydiver's name is and then I would write a letter to him/her and tell them that I would be there to help them land safely. I would then go to the place where the skydiver is going to be jumping from and I would set up my parachute.,6,unconstrained
928,928,124,7,"""",10261,survey-likert,20,788277,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":2}",[0],Take your dog for a walk.,rate_humanness,gpt-3,I would get a leash and collar and put it on my dog.,6,unconstrained
929,929,124,7,"""",4503,survey-likert,21,792783,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":5}",[0],Escape quicksand.,rate_humanness,gpt-3,I would first try to move my legs as much as I can to get out of the quicksand. I would try to move my arms to get out of the quicksand.,6,unconstrained
930,930,124,7,"""",5469,survey-likert,22,798255,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":4}",[0],"Order food in a restaurant, where you don't speak the native language.",rate_humanness,gpt-3,I would go to a restaurant and ask what they have to eat. Then I would tell the waiter what I want and ask if they have it.,6,unconstrained
931,931,124,7,"""",5522,survey-likert,23,803780,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":5}",[0],Decorate the world's largest Christmas tree.,rate_humanness,gpt-3,I would make sure to get the proper measurements and decide on the theme and design of the tree. I would make sure to get permission from the owner of the land and make sure to get the proper insurance and permits for the event.,6,unconstrained
932,932,124,7,"""",8164,survey-likert,24,811949,67,615eba6a7206985d27058d2c,6165fe514a71eaf30e0d3940,61280ab08d25b1a63b8bc06b,6165fe514a71eaf30e0d3940,"{""humanness"":6}",[0],Make a fort underwater.,rate_humanness,gpt-3,I would first need to find the right materials to build the fort. After that I would need to find a place to build the fort.   I would need to find a place that is deep enough to build a fort and shallow enough that I can still breath.   I would need to make sure that the place I choose is not a place that is already occupied by another living thing.   I would need to make sure that the materials I choose are not poisonous to the ocean and will not harm the ocean.   I would need to make sure that the materials will not hurt the fish and other marine life.   I would need to make sure that the materials I choose will not hurt me.   I would need to make sure that the materials will not hurt my friends.   I would need to make sure that the materials will not hurt the people that will swim in the ocean.   I would need to make sure that the materials will not hurt the marine life that lives in the ocean.   I would need to make sure that the materials I choose will not hurt the fish and other marine life.   I would need to make sure that the materials will not hurt me.   I would need to make sure that the materials will not hurt my friends.   I would need to make sure that the materials will not hurt the people that will swim in the ocean.,6,unconstrained
