,goal,plan,id,batch_idx,goal_type,Unnamed: 0
399,Goal: Build a bookshelf.,I would get the supplies needed. I would build it in my bedroom. I would make sure that it was sturdy. I would make sure that it was the right size.,gpt-3,1,unconstrained,
400,"Goal: Get your sofa onto the roof of your house, without using a pulley.",I would use a hand truck or dolly to lift it up.,gpt-3,0,constrained_single,
401,"Goal: Get your sofa onto the roof of your house, without using a pulley.",I would tie a rope to the middle of the sofa and wrap the other end around a tree or pole on the roof. Then I'd tie a large rock to the other end of the rope and tie it to my back. I would then climb the rope and pull the sofa up. Then I would climb back down and untie the rope from the rock and take the rock off my back.,gpt-3,0,constrained_single,
402,"Goal: Get your sofa onto the roof of your house, without using a pulley.",I would use a rope and a couple of people to help lift it up. I would tie the rope around the sofa and have one person hold the rope from the top of the house and have one person hold the rope from the bottom of the house.,gpt-3,0,constrained_single,
403,"Goal: Get your sofa onto the roof of your house, without using a pulley.",I would try to make a ramp out of something like wood or cardboard. I would use a rope to pull the sofa up the ramp. Then I would use a rope to pull the sofa up to the roof.,gpt-3,0,constrained_single,
404,"Goal: Get your sofa onto the roof of your house, without using a pulley.",I would go to the forest and find a tree that has long branches.,gpt-3,0,constrained_single,
405,"Goal: Get your sofa onto the roof of your house, without using a pulley.",I would grab the sofa and throw it up onto the roof.,gpt-3,0,constrained_single,
406,"Goal: Get your sofa onto the roof of your house, without using a pulley.",I would get a ladder and put it up against the house. I would then get a rope and attach it to the sofa. I would then climb the ladder with the sofa in my hands to the top of the house.,gpt-3,0,constrained_single,
407,"Goal: Get your sofa onto the roof of your house, without using a pulley.",I would use a ramp.,gpt-3,0,constrained_single,
408,"Goal: Get your sofa onto the roof of your house, without using a pulley.",I would have a friend help me lift it up and over the edge of the roof. Then I would have him stand on the roof while I climb up on the sofa and have him boost me up onto the roof.,gpt-3,0,constrained_single,
409,"Goal: Get your sofa onto the roof of your house, without using a pulley.",I would use a rope to tie to each side of the sofa and tie it to a tree on each side of the house.,gpt-3,0,constrained_single,
410,"Goal: Get your sofa onto the roof of your house, without using a pulley.",I would get a dolly to put the sofa on.,gpt-3,1,constrained_single,
411,"Goal: Get your sofa onto the roof of your house, without using a pulley.",I would use a rope and tie it to the back of the sofa and would go around the house and tie it to the chimney.,gpt-3,1,constrained_single,
412,"Goal: Get your sofa onto the roof of your house, without using a pulley.",I would use a rope to lift the sofa up.,gpt-3,1,constrained_single,
413,"Goal: Get your sofa onto the roof of your house, without using a pulley.",I would use a rope to tie the sofa to the top of the house. Then I would use a rope to tie my car to the sofa. I would have to have a very long rope to tie my car to the sofa.,gpt-3,1,constrained_single,
414,"Goal: Get your sofa onto the roof of your house, without using a pulley.","I would get a long rope and tie it to the sofa, then I would go to the other side of the house and tie the other end to the chimney. Then I would tell my husband to go inside the house and start pulling the rope. Once he gets the sofa to the roof, I would tie the rope to the chimney and the sofa.",gpt-3,1,constrained_single,
415,"Goal: Get your sofa onto the roof of your house, without using a pulley.","I would first figure out how to get the sofa out the front door, then I would go to the back of the house and go up the stairs to the roof.",gpt-3,1,constrained_single,
416,"Goal: Get your sofa onto the roof of your house, without using a pulley.",I would use a rope to tie around the sofa and connect it to a car.,gpt-3,1,constrained_single,
417,"Goal: Get your sofa onto the roof of your house, without using a pulley.","I would take the armrest off the sofa, and then I would take the back of the sofa off. I would then put the sofa on its side and use the back to support the sofa while I put the armrest back on. I would then stand the sofa up and put the back on the sofa. I would then take the armrest off the sofa, and then I would take the back of the sofa off. I would then put the sofa on its side and use the back to support the sofa while I put the armrest back on.",gpt-3,1,constrained_single,
418,"Goal: Get your sofa onto the roof of your house, without using a pulley.",I would use a rope to pull the sofa up the side of the house to the roof.,gpt-3,1,constrained_single,
419,"Goal: Get your sofa onto the roof of your house, without using a pulley.",I would first take the sofa outside and then I would tie a rope around the middle of the sofa. I would tie the other end of the rope around a tree that is tall enough to get the sofa on the roof.,gpt-3,1,constrained_single,
420,"Goal: Escape quicksand, without using a branch or vines.",I would use a branch or vines to help me get out.,gpt-3,0,constrained_many,
421,"Goal: Escape quicksand, without using a branch or vines.",I would try to swim out. I would slowly swim to the top. I would slowly swim to the shore. I would slowly walk to the shore.,gpt-3,0,constrained_many,
422,"Goal: Escape quicksand, without using a branch or vines.",I would try to find a way to make a rope out of grass or something similar.,gpt-3,0,constrained_many,
423,"Goal: Escape quicksand, without using a branch or vines.","I would float on my back, spread my arms and legs out, and try to make a human star shape.",gpt-3,0,constrained_many,
424,"Goal: Escape quicksand, without using a branch or vines.",I would try to make a raft out of leaves and try to float my way out.,gpt-3,0,constrained_many,
425,"Goal: Escape quicksand, without using a branch or vines.",I would try to walk in a circle to get out.,gpt-3,0,constrained_many,
426,"Goal: Escape quicksand, without using a branch or vines.",I would use the surrounding material to pull myself out.,gpt-3,0,constrained_many,
427,"Goal: Escape quicksand, without using a branch or vines.",I would try to dig my way out.,gpt-3,0,constrained_many,
428,"Goal: Escape quicksand, without using a branch or vines.",I would try to push myself out of it by kicking my legs and moving my arms around. I would try to wiggle my way out of it.,gpt-3,0,constrained_many,
429,"Goal: Escape quicksand, without using a branch or vines.",I would use a stick to push the quicksand away from me.,gpt-3,0,constrained_many,
