,goal,plan,id,goal_type
373,"Goal: Escape quicksand, without using a branch.","""I would try to position myself as horizontally as possible, to increase my surface area and get me to sink slower. I would slowly lift my legs out, and then flail as much as a could to slowly inch my way off of the pile to keep from sinking again, because that's roughly how non-Newtonian fluids work in my mind.""",human,constrained_single
374,"Goal: Escape quicksand, without using a branch.","""Using anything nearby to get out of the quicksand.""",human,constrained_single
375,"Goal: Escape quicksand, without using a branch.","""To escape quicksand without using a branch, you should drop whatever heavy items you're carrying to prevent further sinking. An important trick is to remain calm because humans are naturally buoyant and their bodies are less dense than quicksand. If you struggle and flail around, you'll end up sinking faster. You typically want to relax and lean backwards to try to pop your feet out of your shoes/boots, this helps loosen suction around your legs and can allow you to easily slip your legs up above the quicksand, which in turn lets you climb out of the quicksand without utilizing a branch.""",human,constrained_single
376,"Goal: Escape quicksand, without using a branch.","""Keep your arms above the quicksand while moving slowly and deliberately. Remove any items or articles of clothing that would weigh you down.""",human,constrained_single
377,"Goal: Escape quicksand, without using a branch.","""Stay relatively still while keeping as much of your body out of the quicksand as possible. Slowly wiggle our legs up while pushing forward with your arms. Repeat until you reach something you can grab onto to pull yourself out.""",human,constrained_single
378,"Goal: Escape quicksand, without using a branch.","""First, stay very still to keep from sinking in the quicksand. Second, always go hiking with a rope and partner. Throw your rope to your partner and have them pull you out.""",human,constrained_single
379,"Goal: Escape quicksand, without using a branch.","""If a person is near by, they can use rope if available. Strong vines can also be used. It is very important not to panic, moving around a lot. Be sure to stay calm. Scream for help in attempt to attract someone's attention.""",human,constrained_single
380,"Goal: Find out how many sharks live in a cove off a nearby coast, without using bait.","""1.  Install radar on several buoys along the coast. 2. Examine the signature of sharks so that you can count how many are in a given area. 3. Estimate the number of shark based off of the activity in each area.""",human,constrained_single
381,"Goal: Find out how many sharks live in a cove off a nearby coast, without using bait.","""I would hire a team of divers to go diving in the cove and count how many sharks there are, possibly having them tag them while they are at it.""",human,constrained_single
382,"Goal: Find out how many sharks live in a cove off a nearby coast, without using bait.","""First you will board the helicopter using the proper safety measures. Once safely onboard you will use the technology provided to scan the water in the cove. The sharks will appear on the screen as red images. From there you will be able to count them and report the numbers.""",human,constrained_single
383,"Goal: Find out how many sharks live in a cove off a nearby coast, without using bait.","""I would use a low-flying helicopter to count the amount of sharks I can see from above. I would also count the amount of shark attacks.""",human,constrained_single
384,"Goal: Find out how many sharks live in a cove off a nearby coast, without using bait.","""Go into a shark cage and have a boat drop you off in the cove so that you can count the sharks.""",human,constrained_single
385,"Goal: Find out how many sharks live in a cove off a nearby coast, without using bait.","""To find out how many sharks are in a cove you could use a fish finder on multiple boats and set it to the correct depth. It may be very costly for a more effective version. Knowing the heat signatures of sharks versus other fish you could use multiple boats with fish finders to count sharks in the area.""",human,constrained_single
386,"Goal: Find out how many sharks live in a cove off a nearby coast, without using bait.","""Use an underwater camera that you can navigate with a remote.""",human,constrained_single
